1632	[0.09622377704822914, -0.18195535885268402, -0.1281187922836175, -0.2991011684056186, -0.05344666796616313, 0.07414278983922226, -0.16957361413966232, -0.17854962020574142, -0.04624550394154963, 0.2582162953353082, 0.08853130547848963, -0.34518793846531715, -0.2988057417749192, -0.2856519676062753, -0.372426988023129, 0.19567923814323748, -0.21382122226169833, 0.2262423468915096, 0.1688562812108531, -0.33714968862574546]
1656	[-0.13456691752703445, -0.3420233584946408, -0.03258237825609031, -0.05486212418503563, 0.09648170322774165, 0.07276129063402763, -0.2171870228312491, -0.15093441427276652, 0.39732074437465736, 0.07441082552983934, -0.32054026807621944, -0.4073073635799762, -0.23442406476655517, -0.15770547344755442, -0.29486773520443194, -0.0992003681381055, -0.11628574186942207, 0.17984705090569172, -0.01124852803040992, -0.3487587471615683]
1680	[-0.17514115531557517, 0.2636077507358618, 0.0659444625037459, 0.15199162185344614, -0.27690473725868714, 0.02522887907433953, 0.3225425296741574, -0.21779340879939485, 0.1966299024547716, -0.2306741432232786, -0.3355541875975538, -0.03203574038549539, -0.08071968781371316, -0.16805045167615745, 0.3050202184208806, 0.3211837012543391, -0.18121277514464607, -0.04331969281950599, 0.259430105373892, -0.3242493955087691]
1704	[-0.11282443087556944, 0.18873584480470973, 0.16827246561332612, -0.20676625519636285, -0.23332818826484822, 0.337876839471425, -0.33364535034700743, 0.20079214357429157, -0.21442692151264953, 0.3026313068257043, 0.3389477140930887, -0.14534550197293725, -0.26612808614666045, -0.06836390696927823, 0.0701276045606167, 0.21757183437239688, 0.19241594966857445, -0.2679281046044175, -0.06373940061856777, -0.21480523820095884]
1728	[0.09157809737719719, 0.25159684519421016, 0.27561715039661605, -0.14242638542007027, 0.24312738848002818, 0.00024309420515598174, -0.3444164850099624, -0.0988072072528344, -0.2965841096177666, 0.2627961742158746, -0.2427387550518766, 0.2119352810460548, -0.31646705965810284, -0.12575067306148252, -0.07737817333264752, 0.22752485934558972, -0.3116833104247104, -0.2576222780706963, 0.21051964006139456, -0.04636137897651692]
1752	[0.33689194658204885, 0.33688679756432327, -0.1348182483278258, 0.04311421431559133, -0.07751354499367892, 0.31872292298998767, 0.16754205374151102, 0.2090129137950165, -0.33716770474573965, 0.1812401148438061, -0.017070165287341697, 0.12911764218097135, -0.05232375850297382, 0.32652099881668495, -0.18200739315299916, 0.1276350310005997, 0.3353992332700273, -0.26444999910037104, -0.19044976973056332, -0.18073579504861859]
1776	[0.0111903146361693, -0.10025841840177228, -0.3135241235403997, 0.15233402532523613, 0.002724151401966376, -0.20457914878964742, -0.20035994631405812, -0.3129982647143059, -0.24079436485615552, 0.32527768392009276, -0.16494121612214827, 0.32408182495026927, 0.2800010846068885, -0.19440671103559076, -0.1700898288917902, -0.2897438787446548, 0.3179816357339031, -0.13879364918670972, 0.08119739044998518, -0.19047345365536603]
1800	[-0.22668910337172896, -0.016124538062043246, -0.17132468059391942, -0.16642845694750233, 0.059036371996321675, -0.30257842509685945, -0.31798605468857793, -0.10488359113689454, 0.1051025549864946, 0.22780737486610847, 0.21730812005460218, -0.3591189376026255, 0.34520688025713747, 0.19911706191033507, -0.2048023469350256, 0.16257041276924777, -0.04491818131348834, 0.212674869448443, -0.29687391118237216, -0.2871304621980373]
1824	[-0.26123598983032553, -0.0169571033384509, 0.2616705473276678, -0.027473256753474076, -0.1386075111058847, -0.27415341385854725, 0.1507161971125711, 0.30371588271099387, -0.3413557660537942, 0.31154225483538955, 0.032653504134985106, 0.31691663045543933, 0.16339148263557787, -0.010583762594598653, -0.07976066179983102, 0.2288404533453888, -0.3070948147320978, -0.3134413292332666, -0.12401785816588533, -0.21060566337344905]
1848	[-0.08767063808722167, -0.03150699964783523, 0.18377745362953282, -0.044686807306088115, 0.28040333769088754, 0.365646010720798, 0.2816670256069342, -0.270254929104443, 0.054480320636143005, -0.1994346896482071, 0.017514936096061362, 0.24946507084762404, 0.10567894631373305, -0.22852019447482955, 0.16034146267939936, -0.040851111278773805, -0.37315543813658125, 0.0631904258006994, -0.3465701846431509, -0.36256656210257826]
1872	[-0.013207429213742275, 0.3458341329399843, -0.250194356436548, -0.08189902139295636, -0.3502020659795821, 0.3050707330054959, -0.11793357169368605, 0.2451683150378507, 0.11400615911217503, -0.3301156403125483, -0.05929559117550242, 0.02592490102457235, 0.20905192423461838, 0.24075885637012923, -0.19165119927620985, -0.04689315888626503, -0.027768899134671572, -0.30526145329937093, -0.2365717351610111, 0.3232859980222552]
1896	[0.3598938593193601, -0.21785460476160085, 0.1436287852111808, -0.014238806106828225, -0.3070861033981988, -0.04615244284440474, -0.0796130473091387, -0.26572016457284836, -0.25151411708360777, -0.31371135704170383, 0.1732581759276826, 0.3066407714952764, -0.0015421755956284457, -0.057452866945963625, 0.1788959962538335, 0.17931131797129668, 0.15243825984092385, 0.2928577975860066, 0.24513650448493673, -0.32639050808923564]
1920	[-0.24215355580215553, 0.27891931182994095, -0.22924293220761824, 0.0023741244004806886, 0.30692065121174633, 0.31061811559695873, -0.2977028721179528, 0.23209503710038396, 0.13458504666326182, 0.256805606912575, 0.22828778401307318, 0.21420678927022496, 0.14049846545990116, 0.30408555008607685, -0.061964858638629945, -0.08841577789657704, -0.31266831325203165, 0.2677196466611586, 0.04912998216753497, -0.007260876437323467]
1944	[0.3180458227162226, -0.32426369659921833, -0.11655960525477645, -0.20983884650905235, -0.09115899283589177, -0.07003795374041688, -0.09512260921685216, -0.3601446585066962, 0.19546142093956326, -0.09036048469374727, 0.11193819751572072, 0.3278119574395972, -0.11927795477660973, -0.33064883775083737, 0.029922558300840646, -0.01686016124580119, -0.207489028526707, 0.23459679871222028, -0.3444686416756167, -0.27617228524021126]
1968	[0.027206563188943114, -0.11513477899165715, 0.015563274235824242, 0.29466070255717147, -0.11804007255612776, -0.2953666305280694, -0.3593256026918021, 0.29570916256674007, -0.21567864088859257, -0.2814311247061905, -0.05303160583155122, 0.35386858983193975, -0.33281241203193646, -0.01204750680148354, 0.13791208987431144, -0.15419258276907183, -0.0303004544810042, 0.3618216506759184, 0.19688348858796323, -0.05609260097623638]
1992	[0.07947524894960786, -0.04847244335999353, 0.11074746862710193, -0.35990414572998464, -0.11999669746008525, 0.14437704664489004, -0.011078140939805319, 0.09271801014031063, -0.04461889905723009, -0.33041881489023983, -0.30872745171892696, 0.2970404395635017, 0.1803277914042008, 0.3024095017752633, -0.26940544980917375, -0.39499618732861985, -0.2590616735097358, -0.2860359016117083, 0.026218122096980837, 0.09313396165685507]
2016	[0.22829890604471298, -0.3384231327417669, -0.3888851371817601, 0.3376464321235589, -0.30500470968791543, -0.17195082253251925, 0.02311474061553561, -0.13523955976431878, -0.027234456706262684, -0.1247270457823733, -0.26862476507508704, 0.1157779333334792, -0.15830246411926027, -0.07155175392878443, 0.2780246333809742, 0.2012460751647037, -0.16660972920828657, 0.17629999998083504, 0.30361674762649155, -0.16071923128540816]
2040	[0.09616532641905512, 0.2593779807430208, 0.3130596324124782, 0.024270800390053006, -0.1769815025109412, -0.31823937643247874, 0.2746385750311466, -0.27287870448047136, -0.24144078066613373, 0.0032038606035482923, -0.2883083164956152, 0.2697338346759076, 0.22296038600810694, 0.12737255402556907, -0.05532967967518195, -0.1534872246591676, -0.08117985984675034, 0.30516944015104375, 0.17679073246837812, -0.3235455697679003]
2064	[0.35138575881876094, -0.30365027032778286, 0.12746345137108425, -0.09624295708810757, -0.11024896739169526, 0.07097147278337543, 0.41949496406939163, -0.13582262681379534, -0.07715436272737317, -0.03954016932969342, -0.32482149262730403, 0.29680014922415043, 0.27292020620692314, -0.01787857776527073, 0.22884043729531356, -0.012269334681910925, -0.4119477812538991, -0.07673882411347192, -0.20273794377122328, 0.04547214988414777]
2088	[-0.09747890748247116, 0.08108699615848208, -0.06965222211312615, -0.19783605100810925, 0.3762274754919832, 0.00745508286731651, 0.0954291009098251, -0.23609093704832318, 0.21591647986899606, 0.3614681080649877, 0.2742680459077554, -0.14689402380943686, -0.29847727797147744, 0.05206643987216163, 0.24421321276863028, 0.17119508162913352, 0.36111870175169164, 0.35738684047346597, -0.10903564984957287, -0.09292827396520313]
2112	[-0.05681725076801498, 0.21645903519802173, -0.06436132118497516, -0.23775850108559982, 0.27947881821212467, -0.012282468317763794, -0.17964387366121212, -0.20501339879478003, 0.35510769700961514, -0.2200286140401535, -0.15330843469486538, 0.20034416284736445, 0.37382067110125594, 0.3101654106832543, -0.27993116741848495, -0.3101738905574117, 0.07233870656898439, -0.16907293607194054, -0.11297078277699421, 0.20355360364049077]
2136	[0.2331901176722841, -0.25789951880178863, -0.2175092593133888, 0.1808595133992523, 0.30793781412803073, 0.12467921811262934, -0.3054658665413489, -0.3188968465509118, -0.17028291022485323, -0.1857125049413243, -0.24887222864318187, -0.15036502200556945, 0.15125949724219842, 0.15207721877473201, 0.29542473914083167, 0.1675314650576656, -0.10397860832205873, 0.27763161401893205, 0.104816222487801, 0.29232746655566777]
2160	[0.25224400928230445, -0.0676119510966645, -0.30699524853983073, 0.03898797504835262, 0.06007537626519697, 0.14907657712447156, -0.21794645374598123, -0.30061862306055126, 0.22414579715039604, 0.12453571625061248, -0.24536991864844265, -0.2717778737208298, -0.247025520108678, -0.3223950699583938, -0.04539421346403476, 0.31549445235721146, 0.23677975653998523, -0.2860223791964279, 0.26069833161326805, 0.01075216596636131]
2184	[-0.16309625487649468, -0.1517842823161402, 0.22661256295356727, 0.1880938452561434, 0.24817777668688745, 0.1407965742955432, 0.16828348433750404, -0.1398954072541095, -0.30891091112083063, 0.133109336521257, -0.16619009497270715, 0.3903010411202834, -0.29185974968647027, -0.07521189543844677, 0.4118982079398565, -0.2967499951501472, 0.05116188715836262, -0.09844038227004806, 0.14153693412697288, -0.2456097933199749]
2208	[0.1597543942711888, 0.34115883145044973, -0.2770529771368746, -0.3039983864024519, -0.12555763058584182, 0.010574544653206371, 0.2932437189297866, 0.3112713603998659, 0.08597225344214796, -0.03378960543639537, 0.32933651184649976, -0.25308640576921865, -0.1378395525585253, 0.05119715933052714, 0.2515345805284254, -0.154178928839107, 0.05456445111478798, 0.33940484415715755, -0.2860178902343214, -0.021644021839794587]
2232	[0.2527425122385648, 0.0820971579802614, 0.17498594448221477, 0.06462068431295336, 0.144115308557269, 0.4037216825249585, -0.34762084638599783, -0.1244767294732803, 0.26693421932148514, -0.08751346059579815, -0.08891626924356025, 0.15409924626165972, 0.08667331670741348, -0.2879021224557767, 0.2271089269111432, -0.3496037165643966, -0.11468495925215225, -0.2524929136929451, 0.3430175289279351, -0.07181655662327296]
2256	[0.18871339417884872, 0.03914366123924204, 0.006291211161603869, -0.3456061075583804, 0.0018720639195821329, -0.29699099970469084, -0.21758198696268857, -0.18229786896814348, -0.27456815363081516, -0.031895305401479536, 0.1291468921872365, 0.3146394669153635, -0.2782078963531815, -0.16747787619946344, -0.36007106826160284, 0.32417080375605767, -0.24560316884452882, -0.28037307076399176, 0.012290546558271593, -0.05692969355562257]
2280	[0.048902483565714305, 0.2526254253388827, -0.18187108526670456, -0.11393061270712819, -0.26166047168018497, 0.30582421695392553, -0.3528730348201219, 0.12817730253156032, 0.06585378856786256, 0.31975733350994695, -0.042549481159678236, 0.06660054152102171, 0.3107961061871476, -0.05612523975393332, 0.13679818128447413, 0.20776025565630823, 0.3025639218148865, 0.3158196363991665, -0.00536823814211552, -0.34499642249022044]
2304	[0.3248512987162926, -0.17196860601121094, 0.3184105762134398, -0.0543486601365251, 0.21039048284705558, 0.19881483936165378, -0.10897499883877435, 0.04494200698923307, -0.31947334438948094, -0.20409951048009842, 0.2799124896060978, 0.29928942508767925, 0.04634692040392977, -0.17540177371263388, 0.258464546930139, -0.1002290910795559, -0.14465239533910093, -0.32749084964224157, 0.32492520582358325, 0.08782350022055667]
2328	[-0.21985887575719082, -0.1649050859754169, -0.055751252047219584, -0.06702393150568837, 0.3708668555976186, 0.2228183818213637, 0.11126004573861588, 0.3086320984802755, -0.12927823842450806, 0.11729473342941717, 0.12381291069162671, 0.14138679463176393, 0.3819014172414745, 0.3579295981740804, 0.2746648251752966, -0.2760201726199635, -0.1373901946147199, -0.22893112619633207, -0.24358508725409617, 0.006705190500412494]
2352	[-0.20840317253037977, 0.36640993050772963, -0.3113577948693127, 0.33876801315827876, -0.34343014804986627, 0.0893492473150574, -0.12041528987900511, 0.15531781190020047, -0.05419134634684208, -0.3618307638450695, -0.33985631349845585, -0.018853630026676435, 0.05052719467859793, -0.012919440575232458, 0.2228564119702047, -0.042347847215329935, -0.11908757184042197, 0.0653763589125244, 0.33937759147168556, 0.09233711939972312]
2376	[-0.25869527859934205, 0.09064016372096075, -0.374736361698063, 0.16932515359098482, -0.26037033839436, 0.19950397351790836, 0.21889854061904832, 0.14031333984212194, -0.21760507176503485, -0.249458695826263, 0.17404473311134405, -0.1277157740245316, 0.03437857656409345, -0.11207183167162958, -0.36700155098707965, -0.10233670100148988, -0.2684175257538888, 0.07424921484293309, -0.22954083696727046, 0.3677288202661739]
2400	[-0.25125577530166543, -0.3296968681769017, -0.28661308411112096, -0.3062417789309601, -0.08870705895900222, -0.27055048922300884, 0.03579187762402757, 0.2291378030564127, -0.11388085691441448, -0.12943031728247886, -0.09099698546043958, 0.2302009379352225, -0.16837027170817317, 0.3525743311170194, -0.22508725650505373, 0.08801336769805503, -0.17197428174847687, -0.1352493532294273, 0.2544320573914812, 0.3205038166371198]
2424	[-0.1513290791941945, 0.06115739597708086, -0.19268066094002212, -0.41805157168810314, -0.4233893429515609, -0.11065863564279475, -0.18441631148883536, -0.03157663293532229, -0.05872466903719605, 0.3026336701496279, -0.12433890482221795, -0.08498264325043077, -0.0429133841818022, 0.32060608172221766, -0.15424200364354493, -0.16214520345719066, 0.3143937080300768, -0.16116185722516155, -0.23170058559584814, -0.28987043981828]
2448	[-0.1862654481941826, -0.18941735503009074, -0.20722759595371912, 0.16006773433057167, -0.06835834750908155, 0.27988885137292974, 0.2611791459464388, 0.35273876663152326, -0.3575099907623024, 0.3341627092883557, 0.31183987165014865, 0.09667066063162036, 0.11204055106853994, 0.021251335382695684, -0.15128022864400537, 0.1402889811981518, -0.08260246496440408, -0.16732339849769418, -0.3698675804447608, 0.1093175177306037]
2472	[-0.3370924542235577, 0.2634946059047748, 0.16343254146652503, -0.2182798774100616, 0.27558757927536015, 0.11333951442570371, -0.10671224087163356, -0.1389244148971424, 0.0965424390568958, -0.011827924156764627, -0.12255173150620587, -0.27289689116485305, -0.17256233753783984, -0.24591542574446978, 0.2226561636335369, 0.2126534925273566, -0.25315111727899126, -0.2597564369101533, 0.31091758075935605, -0.33297306721185843]
2496	[0.08014003072809588, 0.15648755616780857, -0.2516700854738145, 0.22912337474681818, 0.08095619501426936, -0.12435578123921155, -0.014856787743325476, -0.2946092845153981, 0.059101524559352296, -0.41770235531262856, 0.10736370121829711, -0.31950118831974245, -0.1700763553903644, -0.42983530226072897, -0.023153026666039883, 0.04693741656245138, 0.36812515003116697, -0.19643862431084252, 0.16826008694737402, -0.18386074057915125]
2520	[-0.3320709456573956, -0.07005399114809084, 0.33629539147865545, -0.006865368397665677, -0.08358126459468335, -0.28244504611098376, -0.25936061937701865, -0.25124044850855265, -0.32812057001078765, -0.01221473234758146, -0.17583185833562998, -0.2986535267109003, -0.2483256235383967, 0.07842391928822791, -0.1871756234854991, 0.2857124080294313, 0.020706226204627753, -0.35217911837335103, -0.1116323409175978, -0.0721312495520324]
2544	[0.3074108916702139, -0.20376771968194762, 0.4052608073061198, 0.08233276294660354, -0.2556557158907674, -0.18597663748020463, 0.35946861149819537, 0.03483608978850673, -0.21314817890564508, 0.11812866007979402, -0.2844549670587963, -0.001141293254762291, 0.28620151792036547, -0.14373578356936922, -0.14360396291966707, 0.18092717843124995, -0.30023437266951664, -0.2701151082819417, 0.05354904465075013, 0.019571141262631472]
2568	[0.11761167217432546, 0.1632945533991412, 0.21646026993301185, -0.10445439986595344, 0.35636442725882006, -0.1834381471325389, 0.06477533662939432, 0.3450492187423558, 0.16993650729602558, 0.337658723446478, -0.1848858135911376, -0.046888749570858916, -0.05082548513114451, 0.03331275725431878, 0.27350320812792017, -0.37516293111304033, 0.36687279229456277, 0.08338853390083555, 0.19851636195724193, -0.19586030525451728]
2592	[-0.27685693971997416, -0.1579334514257376, 0.2729358912679475, -0.0419282132588127, -0.16264756055742888, -0.25904440123565564, 0.31872678893079176, 0.14545554873210967, 0.3170556620681788, 0.23751578025082995, 0.08587569203744458, -0.2019610711352852, 0.2781676170899248, -0.29569583468158067, -0.2660898006653741, 0.2270933802694523, 0.10728734066009189, 0.14927415578268818, 0.2583567941431805, 0.11411401238845653]
2616	[0.09300612665540264, -0.37506817979823526, 0.07840616425324226, -0.2493989465095826, 0.2545567562292442, -0.28576079609237454, 0.32553131162212173, 0.25408675753196636, 0.3199512467466604, -0.24048717858465118, -0.23307585770808326, -0.1256269222225178, -0.1422831251067081, 0.04361780814809023, -0.16367041374088137, -0.06768813195588085, -0.14217231448403464, -0.33578011225776433, -0.2165238308537875, -0.04083379650505603]
2640	[-0.01213727584234752, 0.3477667285080589, 0.2324632618666674, 0.0840730250599454, -0.3524320605985411, -0.08445071729488637, -0.10939583722512713, -0.16973506333184285, -0.37394099039628875, 0.06653203088876952, -0.055509716566517146, 0.011345695071956657, -0.17403750925411918, 0.14200536235667638, 0.2944096793766459, -0.3605337225063447, -0.016267699932475316, 0.3329547439268299, 0.2186623705176214, 0.2686344409299937]
2664	[0.12854152818923165, 0.12149434895704465, -0.4219526444177819, 0.1678786074977029, 0.039902989852906995, 0.15809847959631546, 0.16182972308479074, -0.18453237527258426, 0.0428679156835898, -0.2562852974450761, -0.2599875287196727, 0.15298658996522485, 0.20331774297607255, 0.32322266403151234, -0.18398674235696502, 0.3030247415808373, -0.39788784639238284, 0.22760357340993273, -0.14755656390850727, -0.11732478158483413]
2688	[-0.028974995800420816, -0.3992640175348539, -0.3097862945849959, -0.1842768942912082, -0.42311047443557137, 0.08502112742798963, -0.14283125195380594, 0.16786539318302676, 0.027219903458892247, -0.015891687320966685, 0.09132276913664085, 0.3420092645033213, -0.07671037165662503, -0.02366610662484296, -0.16415878272910261, -0.16575570268104273, -0.3826531767415999, -0.06838777899969767, -0.036212022575708915, 0.36798045891410064]
2712	[0.3867405758571932, -0.23862341314414187, -0.1841801809574548, 0.39428939920740536, 0.032135787735372144, 0.0904938422920226, 0.37001944184843205, 0.3225956935851399, 0.004273841727616292, -0.4065465119923429, 0.09078223376648309, 0.02132223831001448, 0.0077667477011256775, -0.05038916179175867, 0.02037500322691111, -0.16354516243137648, -0.06867399898115185, -0.29714472981566725, 0.19428806931309522, 0.13923007491313066]
2736	[-0.05799165080801132, -0.1315228631608134, -0.37548195761259656, 0.09583749356011158, 0.27365414913268576, -0.269920844516809, 0.34324740336961757, -0.19794285014495436, 0.16998753429381627, 0.013356864484900104, -0.2491758183122597, -0.32814549215604794, -0.060642175418933277, -0.32288074280801365, 0.030971529691108723, -0.12521884330445296, 0.16716398451333944, 0.32231235554296656, 0.22593733030948962, -0.13466915120835932]
2760	[-0.2969248857050285, -0.3276346858901343, 0.12655022095561205, -0.24169556023350847, -0.21892385105753887, 0.1585261779979496, -0.015922059486642076, -0.21675441687870728, 0.2269520468459141, 0.20056579454098572, 0.31133678085236366, -0.3244407877833892, 0.09346615955081568, 0.26124621950946786, -0.10200020572673196, 0.06843757170457239, -0.2306863115304382, 0.2938531365821194, 0.03757843573910942, 0.28772854201317183]
2784	[0.26582514751208075, -0.027982502169932102, -0.26236454432440054, 0.18571435520403015, -0.06833516843708223, -0.36265040242617613, -0.13226898651264157, -0.3776373933156921, -0.06046809934509651, 0.10312881302505687, 0.3445935369427613, 0.013836310694185077, -0.12222232537309498, -0.036774888295804685, -0.2422533906703217, -0.31802957310525015, 0.03822039472922996, 0.307521096827353, -0.28567984002298635, 0.20481115366006683]
2808	[0.15782326357382598, -0.0461249622713805, -0.33872602831844084, 0.03209600618248413, 0.14497288688226526, 0.0671150399171144, 0.047036948877856234, 0.24951434928497696, -0.35335230356075353, 0.037518911912939275, -0.3437609981586733, 0.32037535797995215, 0.26949178666240786, -0.20389647553597726, 0.04215970545170487, 0.2583754024186017, 0.311883042676401, 0.13355474318232116, -0.24481579910614187, 0.24970443020652788]
2832	[0.3300934243768841, 0.17998616991353855, -0.2676743564156033, -0.30776504040115704, 0.18441274930472007, -0.31904341046911616, -0.305457230053879, -0.12347617376640972, 0.10656289933977504, -0.08439678346064791, -0.27926354489289507, -0.006664196489855801, 0.2703076804337659, -0.28773395765973564, -0.2845575891903502, 0.15167024867754791, 0.1351222146081033, 0.25422512740889036, -0.003732756951212597, -0.09316574557859922]
2856	[0.16182574998577579, 0.2218801933314642, -0.08830518073079995, -0.003761071309962923, 0.21816263379900075, -0.33518385882152085, 0.32394925858574614, -0.19902734061621546, -0.28791994191624426, -0.2184749122973767, 0.1345011687720854, 0.05903984134144572, 0.004663939640379979, 0.3273827771857436, 0.3260186496280685, -0.09099372914980185, 0.061301855345508464, 0.2945003876421472, -0.2887732614967401, -0.25380780867888664]
2880	[-0.038623864154941144, 0.12039368347460068, -0.15068787997957256, -0.4371625095710429, 0.23934348416501255, -0.3083146909808026, -0.046606740395365144, 0.3566718085186452, 0.062144613321296956, -0.07082683085229614, -0.05141276878979842, 0.025620309019707667, -0.019439411776137637, -0.12444705994839982, 0.340907136710239, -0.3171225034534124, 0.0303742856545427, -0.16204611973107236, 0.4632360416689579, 0.04323058977133646]
2904	[-0.23875183823725088, -0.024876558913285225, 0.16619813454430432, 0.30721712223855974, 0.31364776243386405, 0.0902420382891179, -0.2033862492235151, 0.008943408494289257, 0.12041531344528002, -0.3165773049764107, -0.15702569336334474, 0.021059605697083816, -0.3770646135054756, 0.2647361063789829, -0.2490062280535173, -0.21115802917574455, 0.176391659640898, 0.26327568265680773, 0.22675911862819298, -0.2487687356137917]
2928	[-0.03295898353777693, 0.20246496218236643, -0.1355124277294783, 0.3029393768159811, 0.0003628651561337938, -0.3721275556507068, -0.22449863545694615, -0.08223652126567277, -0.25532748959042895, 0.34233478315804305, 0.1774165571821189, -0.20874341145555392, -0.12382779573647222, -0.30191860322501224, -0.0923344342829146, 0.27929510482501896, 0.044729348156235374, -0.150981103269891, 0.35511239697275443, 0.22536228409543535]
2952	[-0.37456731190624465, -0.3042225721471985, -0.33454971936406386, 0.0789762252536783, -0.172377166327642, 0.23942168143443518, 0.3117729516990823, -0.10866107873899107, -0.20697361214795332, 0.065611516628379, 0.03558749450609569, -0.17679820004868904, -0.12898059780937082, 0.2018301999531402, 0.06404195573769486, 0.33096569686125626, 0.29686292075649845, 0.05510541160314581, -0.2381393704256388, -0.23321298182440647]
2976	[0.05921768075430502, 0.07974232385288745, -0.26239474396085205, -0.3985089910614212, -0.03956665636198009, 0.3661432635638993, -0.43153892823947526, 0.21554714760955088, -0.22988838215162036, -0.14771298586060944, 0.08949226198359712, 0.4303284401477855, 0.16917577326290237, 0.10920100656205173, 0.03168934664642458, 0.1200635411725907, 0.22528540659723503, 0.09383903770744971, -0.03492283077057917, -0.09776656508868495]
3000	[-0.3394963788166567, 0.16112827594304446, 0.09699763410444136, -0.1385846412798694, 0.04581458830934081, 0.24038028247741183, 0.25221969232453334, -0.08930065621144889, 0.40584774760991854, 0.0800570602211218, -0.06230803851405372, -0.12911031908465392, 0.28968606824112264, 0.4041509925639735, 0.42663851849789014, 0.16747978904028044, -0.02793514204601108, -0.0386046856309972, 0.05771042301189223, -0.20998613831895732]
3024	[0.26342942124556556, -0.25405776576514705, 0.41050469372414006, 0.34569086167071505, -0.11366626915452104, -0.020164600035056608, 0.22586833986539295, 0.04423521634240736, 0.10781069836834288, -0.28763262415571755, 0.10354083050868464, -0.3425781287751881, -0.22317520719223116, 0.263661025693029, 0.008746980433044138, 0.021514843778921648, 0.29914115199168034, 0.06236488568205075, 0.24243943719064437, 0.13149857724846573]
3048	[0.12583315937365225, 0.04303619713809519, 0.1680103389942931, -0.26615438174560363, 0.2690845317885353, 0.2595035278697695, 0.2845747035051168, -0.2907104552203917, -0.1542032912623388, -0.2798544540700109, 0.11674044196503792, 0.27290615282874037, -0.2674704121927497, 0.31256058314709495, -0.06114317073580757, 0.0009623100393757154, -0.19933432173270982, -0.18967557409967414, 0.20786607741070015, -0.30968992899125664]
3072	[0.3205187208811489, -0.004839652053670304, 0.10268393518396156, -0.22090036020725445, 0.23626969226406308, 0.2493021293977038, 0.31133060482085895, 0.20642043020380263, -0.22990246448004092, -0.27697649672990066, 0.24933778052873373, -0.011195088831332951, -0.18470864756030742, 0.1297450557828185, -0.1297353397113987, -0.2220571746247749, 0.3457356929080143, -0.02940907604160064, 0.3033263377861016, 0.24296066709875858]
3096	[0.07801856967903964, 0.10948867567817795, -0.2344855202571365, 0.08020791234709737, -0.36766160157895816, -0.18656115127624076, 0.31551333578758295, 0.07603401450072197, 0.17892629942007315, 0.3357139800229773, 0.3479196161145631, 0.05106183866505802, -0.35181177483518683, -0.17044930731202523, 0.22878847110428155, -0.2662175724167792, -0.2672061196588367, -0.10687224490037599, 0.12996634622853656, -0.03274528731274626]
3120	[0.03058392802869355, 0.10600640710332283, 0.06716849543999517, 0.22502054251842443, 0.25353379160990386, -0.2854130986915288, 0.24869201711466937, 0.07746210532050268, 0.036968755632341484, -0.3350897357445795, 0.3241912943719912, -0.2988795758302215, -0.1901568130786653, -0.28931954398558274, -0.26495632007148656, 0.18626366528422797, 0.20888482433053257, -0.2885071648137615, -0.22502031203165643, -0.09352897193099012]
3144	[0.1833204489275567, -0.008203248063001213, 0.2917293022996769, -0.35014026357791633, 0.013911740250581185, 0.39877312206584364, 0.15840147783505015, 0.13677250013099582, -0.3062715602198243, -0.10927328210065586, 0.2029135529652988, -0.06282233089409109, -0.28622594430577514, 0.045166514384564614, 0.21658379176615805, -0.25431095778273205, -0.2894726667735291, -0.01670664855499647, -0.25114310028712, 0.24910453685829792]
3168	[-0.03550380551872236, -0.21642799053398762, 0.4057705252967879, 0.1476447174015323, -0.10363269890778101, 0.3516276032727137, 0.23633505958655124, -0.19492516303253093, 0.23784114271228388, 0.08985349667780779, -0.303312699332692, -0.08558767778766121, -0.04896860040230472, -0.14026883204494262, 0.13469041506147672, -0.06411901687870511, -0.41486284189637995, -0.343526534379594, 0.1395592374944123, -0.13902362393277437]
3192	[-0.19308537538257636, -0.10697809119501757, -0.18315387661138594, 0.08544281869333006, 0.009693500325831427, -0.2776386371734133, -0.015219348519133794, 0.032291808531737264, -0.04187328783619205, 0.3691940990671465, -0.29419540123648324, -0.10978714620239273, 0.27233057659836085, -0.19418954940295433, 0.27970770495159497, 0.34833983933256485, -0.3696107193018126, 0.22437285573286025, 0.2919409507325397, -0.10807028414585199]
3216	[-0.36867466920964764, -0.15459302686331178, 0.224321910869254, -0.02748933884377166, -0.3938099030539853, 0.07497727861981732, -0.06754854888146643, -0.09473121119998831, 0.20009094607383424, 0.08711550309238658, 0.0205975720073971, 0.37360340596233127, -0.08677928012597784, -0.30188584890885994, -0.17188069131767564, 0.19966959001603482, -0.27717218210150113, -0.1672744203270003, -0.16565276284329147, -0.3562407654653949]
3240	[-0.2511348115160596, -0.02376996388337258, -0.2888910760323286, -0.08417845008916226, -0.13370743838262766, 0.3406562171505686, 0.1942526121595756, 0.23834191242741398, -0.09083491328764148, 0.08217157287711668, 0.03084669722372648, -0.3860287796499605, -0.322123070701523, -0.19972203579693928, 0.3609919083964038, 0.08245983100381726, 0.008559869939717893, -0.1482855287956384, 0.20956725665808887, 0.3250181708232268]
